开始时间,结束时间,开盘,最高,最低,收盘,成交量,60均线上/下方(1/0),K线数量,涨/跌趋势(+/-),此波幅度,macd波数,异动小于-1.5倍,异动大于1.5倍
2018-04-27 15:49:00,2018-04-27 15:50:00,30037.0,30040.0,30037.0,30040.0,177.0,0,1,+,3.0,1,0,0
2018-04-27 15:50:00,2018-04-27 15:53:00,30040.0,30047.0,30035.0,30035.0,666.0,1,3,-,12.0,1,0,0
2018-04-27 15:53:00,2018-04-27 15:57:00,30035.0,30041.0,30034.0,30041.0,796.0,0,4,+,7.0,1,0,0
2018-04-27 15:57:00,2018-04-27 16:22:00,30041.0,30094.0,30037.0,30037.0,6917.0,1,25,+,57.0,2,4,4
2018-04-27 16:22:00,2018-04-27 16:27:00,30037.0,30052.0,30030.0,30052.0,769.0,0,5,+,22.0,1,1,0
2018-04-27 16:27:00,2018-04-27 17:21:00,30052.0,30071.0,30051.0,30051.0,798.0,1,9,-,20.0,2,1,1
2018-04-27 17:21:00,2018-04-27 17:43:00,30051.0,30056.0,30029.0,30056.0,883.0,0,22,+,27.0,3,0,1
2018-04-27 17:43:00,2018-04-27 18:34:00,30056.0,30101.0,30056.0,30076.0,2312.0,1,51,+,45.0,4,3,1
2018-04-27 18:34:00,2018-04-27 18:35:00,30076.0,30081.0,30076.0,30081.0,20.0,0,1,+,5.0,1,0,0
2018-04-27 18:35:00,2018-04-27 18:39:00,30081.0,30081.0,30079.0,30079.0,60.0,1,4,-,2.0,1,0,0
2018-04-27 18:39:00,2018-04-27 18:40:00,30079.0,30081.0,30079.0,30081.0,10.0,0,1,+,2.0,1,0,0
2018-04-27 18:40:00,2018-04-27 18:43:00,30081.0,30084.0,30079.0,30079.0,58.0,1,3,-,5.0,1,0,0
2018-04-27 18:43:00,2018-04-27 18:45:00,30079.0,30082.0,30079.0,30082.0,35.0,0,2,+,3.0,1,0,0
2018-04-27 18:45:00,2018-04-27 18:46:00,30082.0,30082.0,30081.0,30081.0,5.0,1,1,-,1.0,2,0,0
2018-04-27 18:46:00,2018-04-27 18:52:00,30081.0,30087.0,30078.0,30087.0,79.0,0,6,+,9.0,3,0,0
2018-04-27 18:52:00,2018-04-27 18:57:00,30087.0,30091.0,30080.0,30080.0,87.0,1,5,-,11.0,1,0,0
2018-04-27 18:57:00,2018-04-27 19:09:00,30080.0,30086.0,30076.0,30086.0,218.0,0,12,+,10.0,5,1,0
2018-04-27 19:09:00,2018-04-27 19:11:00,30086.0,30087.0,30083.0,30083.0,56.0,1,2,-,4.0,1,0,1
2018-04-27 19:11:00,2018-04-27 19:26:00,30083.0,30084.0,30071.0,30084.0,300.0,0,15,-,13.0,3,0,2
2018-04-27 19:26:00,2018-04-27 20:10:00,30084.0,30102.0,30081.0,30083.0,961.0,1,44,-,21.0,2,4,2
2018-04-27 20:10:00,2018-04-27 20:19:00,30083.0,30090.0,30078.0,30090.0,262.0,0,9,+,12.0,2,0,0
2018-04-27 20:19:00,2018-04-27 20:21:00,30090.0,30090.0,30087.0,30087.0,23.0,1,2,-,3.0,1,0,0
2018-04-27 20:21:00,2018-04-27 20:22:00,30087.0,30089.0,30087.0,30089.0,1.0,0,1,+,2.0,1,0,0
2018-04-27 20:22:00,2018-04-27 20:24:00,30089.0,30089.0,30087.0,30087.0,16.0,1,2,-,2.0,1,0,0
2018-04-27 20:24:00,2018-04-27 20:38:00,30087.0,30090.0,30072.0,30090.0,652.0,0,14,+,18.0,3,1,2
2018-04-27 20:38:00,2018-04-27 20:40:00,30090.0,30091.0,30086.0,30086.0,104.0,1,2,-,5.0,1,0,1
2018-04-27 20:40:00,2018-04-27 20:41:00,30086.0,30090.0,30086.0,30090.0,31.0,0,1,+,4.0,1,0,0
2018-04-27 20:41:00,2018-04-27 21:29:00,30090.0,30137.0,30090.0,30109.0,2380.0,1,48,-,47.0,2,3,2
2018-04-27 21:29:00,2018-04-27 21:30:00,30109.0,30132.0,30109.0,30132.0,168.0,0,1,+,23.0,1,1,0
2018-04-27 21:30:00,2018-04-27 21:35:00,30132.0,30132.0,30110.0,30110.0,711.0,1,5,-,22.0,1,0,2
2018-04-27 21:35:00,2018-04-27 21:42:00,30110.0,30119.0,30089.0,30119.0,1011.0,0,7,+,30.0,1,1,1
2018-04-27 21:42:00,2018-04-27 21:52:00,30119.0,30132.0,30117.0,30117.0,1227.0,1,10,+,15.0,2,0,1
2018-04-27 21:52:00,2018-04-27 22:03:00,30117.0,30124.0,30103.0,30124.0,1092.0,0,11,+,21.0,3,1,1
2018-04-27 22:03:00,2018-04-27 22:05:00,30124.0,30124.0,30115.0,30115.0,156.0,1,2,-,9.0,1,0,1
2018-04-27 22:05:00,2018-04-27 22:07:00,30115.0,30126.0,30115.0,30126.0,102.0,0,2,+,11.0,1,0,0
2018-04-27 22:07:00,2018-04-27 22:09:00,30126.0,30126.0,30110.0,30110.0,111.0,1,2,-,16.0,1,0,0
2018-04-27 22:09:00,2018-04-27 23:02:00,30110.0,30112.0,30025.0,30077.0,5985.0,0,53,-,87.0,9,3,3
2018-04-27 23:02:00,2018-04-27 23:03:00,30077.0,30077.0,30066.0,30066.0,89.0,1,1,-,11.0,1,0,0
2018-04-27 23:03:00,2018-04-27 23:09:00,30066.0,30081.0,30060.0,30081.0,515.0,0,6,+,21.0,1,1,0
2018-04-27 23:09:00,2018-04-28 00:00:00,30081.0,30134.0,30081.0,30118.0,3221.0,0,51,-,53.0,5,3,3
2018-04-28 00:00:00,2018-04-28 00:34:00,30118.0,30130.0,30104.0,30104.0,943.0,1,34,+,26.0,8,1,2
2018-04-28 00:34:00,2018-04-28 00:37:00,30104.0,30115.0,30103.0,30115.0,107.0,0,3,+,12.0,1,1,0
2018-04-28 00:37:00,2018-04-30 09:15:00,30115.0,30307.0,30115.0,30307.0,2072.0,0,23,+,192.0,2,5,0
2018-04-30 09:15:00,2018-04-30 11:14:00,30307.0,30641.0,30307.0,30619.0,72502.0,1,119,+,334.0,10,7,4
2018-04-30 11:14:00,2018-04-30 11:45:00,30619.0,30625.0,30594.0,30625.0,5843.0,0,31,+,31.0,8,0,1
2018-04-30 11:45:00,2018-04-30 11:51:00,30625.0,30627.0,30611.0,30611.0,511.0,1,6,-,16.0,2,0,0
2018-04-30 11:51:00,2018-04-30 13:11:00,30611.0,30619.0,30595.0,30619.0,2991.0,0,20,+,24.0,2,0,2
2018-04-30 13:11:00,2018-04-30 13:46:00,30619.0,30637.0,30608.0,30608.0,5096.0,1,35,-,29.0,6,2,2
2018-04-30 13:46:00,2018-04-30 14:05:00,30608.0,30624.0,30606.0,30624.0,2542.0,0,19,+,18.0,2,1,0
2018-04-30 14:05:00,2018-04-30 14:06:00,30624.0,30624.0,30619.0,30619.0,82.0,1,1,-,5.0,1,0,0
2018-04-30 14:06:00,2018-04-30 14:39:00,30619.0,30620.0,30574.0,30620.0,5744.0,0,33,+,46.0,5,4,5
2018-04-30 14:39:00,2018-04-30 15:56:00,30620.0,30718.0,30620.0,30673.0,21390.0,1,77,+,98.0,8,5,3
2018-04-30 15:56:00,2018-04-30 15:59:00,30673.0,30679.0,30673.0,30679.0,1066.0,0,3,+,6.0,1,0,0
2018-04-30 15:59:00,2018-04-30 16:04:00,30679.0,30688.0,30674.0,30674.0,1433.0,1,5,+,14.0,3,0,0
2018-04-30 16:04:00,2018-04-30 16:05:00,30674.0,30680.0,30674.0,30680.0,414.0,0,1,+,6.0,1,0,0
2018-04-30 16:05:00,2018-04-30 16:06:00,30680.0,30680.0,30676.0,30676.0,132.0,1,1,-,4.0,1,0,0
2018-04-30 16:06:00,2018-04-30 16:21:00,30676.0,30685.0,30635.0,30685.0,4693.0,0,15,+,50.0,2,2,2
2018-04-30 16:21:00,2018-04-30 16:24:00,30685.0,30685.0,30673.0,30673.0,279.0,1,3,-,12.0,1,0,0
2018-04-30 16:24:00,2018-04-30 17:15:00,30673.0,30679.0,30658.0,30679.0,1445.0,0,6,+,21.0,3,0,1
2018-04-30 17:15:00,2018-04-30 17:16:00,30679.0,30679.0,30675.0,30675.0,47.0,1,1,-,4.0,1,0,0
2018-04-30 17:16:00,2018-04-30 17:33:00,30675.0,30675.0,30655.0,30668.0,544.0,0,17,-,20.0,3,0,0
2018-04-30 17:33:00,2018-04-30 17:34:00,30668.0,30668.0,30661.0,30661.0,31.0,1,1,-,7.0,1,0,0
2018-04-30 17:34:00,2018-04-30 17:35:00,30661.0,30670.0,30661.0,30670.0,31.0,0,1,+,9.0,1,0,0
2018-04-30 17:35:00,2018-04-30 18:20:00,30670.0,30694.0,30668.0,30673.0,1273.0,1,45,+,26.0,4,0,1
2018-04-30 18:20:00,2018-04-30 18:25:00,30673.0,30679.0,30673.0,30679.0,106.0,0,5,+,6.0,1,1,0
2018-04-30 18:25:00,2018-04-30 18:26:00,30679.0,30679.0,30675.0,30675.0,38.0,1,1,-,4.0,1,0,0
2018-04-30 18:26:00,2018-04-30 18:27:00,30675.0,30678.0,30675.0,30678.0,13.0,0,1,+,3.0,1,0,0
2018-04-30 18:27:00,2018-04-30 18:28:00,30678.0,30678.0,30675.0,30675.0,11.0,1,1,-,3.0,1,0,0
2018-04-30 18:28:00,2018-04-30 18:29:00,30675.0,30680.0,30675.0,30680.0,9.0,0,1,+,5.0,1,0,0
2018-04-30 18:29:00,2018-04-30 18:31:00,30680.0,30680.0,30675.0,30675.0,20.0,1,2,-,5.0,3,0,0
2018-04-30 18:31:00,2018-04-30 18:58:00,30675.0,30680.0,30664.0,30680.0,495.0,0,27,+,16.0,2,2,2
2018-04-30 18:58:00,2018-04-30 19:01:00,30680.0,30684.0,30674.0,30674.0,104.0,1,3,-,10.0,1,0,1
2018-04-30 19:01:00,2018-04-30 19:02:00,30674.0,30677.0,30674.0,30677.0,35.0,0,1,+,3.0,1,0,0
2018-04-30 19:02:00,2018-04-30 19:03:00,30677.0,30677.0,30676.0,30676.0,49.0,1,1,-,1.0,1,0,0
2018-04-30 19:03:00,2018-04-30 19:14:00,30676.0,30676.0,30669.0,30675.0,172.0,0,11,-,7.0,3,0,1
2018-04-30 19:14:00,2018-04-30 19:15:00,30675.0,30675.0,30669.0,30669.0,25.0,1,1,-,6.0,2,0,1
2018-04-30 19:15:00,2018-04-30 19:40:00,30669.0,30669.0,30649.0,30666.0,773.0,0,25,-,20.0,2,1,3
2018-04-30 19:40:00,2018-04-30 19:41:00,30666.0,30666.0,30663.0,30663.0,9.0,1,1,-,3.0,1,0,0
2018-04-30 19:41:00,2018-04-30 19:55:00,30663.0,30664.0,30655.0,30664.0,156.0,0,14,-,9.0,3,1,0
2018-04-30 19:55:00,2018-04-30 19:56:00,30664.0,30664.0,30663.0,30663.0,6.0,1,1,-,1.0,1,0,0
2018-04-30 19:56:00,2018-04-30 19:57:00,30663.0,30667.0,30663.0,30667.0,15.0,0,1,+,4.0,1,0,0
2018-04-30 19:57:00,2018-04-30 20:25:00,30667.0,30681.0,30660.0,30660.0,736.0,1,28,+,21.0,4,3,2
2018-04-30 20:25:00,2018-04-30 20:31:00,30660.0,30672.0,30660.0,30672.0,137.0,0,6,+,12.0,1,1,0
2018-04-30 20:31:00,2018-04-30 20:46:00,30672.0,30676.0,30668.0,30668.0,231.0,1,15,-,8.0,3,1,0
2018-04-30 20:46:00,2018-04-30 20:47:00,30668.0,30670.0,30668.0,30670.0,5.0,0,1,+,2.0,1,0,0
